date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:17	21852/21852	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:06%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:17	295553/295553	U--M-Z	200	updated ('OK')	text/css	etag:%2248281-5c41b892286e9-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:18	98/98	U--M-Z	200	updated ('OK')	text/css	etag:%2262-5c41b87d56631-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402.css?ver=1622983356	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402d7e6.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Jun%202021%2012:58:10%20GMT	http://blackboxjumper.maweb.eu/?p=491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index87e8.html	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:21	2851/2851	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:10%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedf245.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:21	11802/11802	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:10%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:21	146664/146664	U--M-Z	200	updated ('OK')	text/css	etag:%2223ce8-5c41b87e5d14b-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Jun%202021%2012:58:13%20GMT	http://blackboxjumper.maweb.eu/?p=227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index9a88.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:24	2956/2956	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2008%20Jun%202021%2012:58:12%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed39f3	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
14:58:25	10663/10663	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:13%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:25	2651/2651	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:14%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedb305.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:27	2751/2751	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2008%20Jun%202021%2012:58:15%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed8987	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:29	32904/32904	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:17%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-5/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-5/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:29	26148/26148	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:17%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4-2-1/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4-2-1/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:30	22084/22084	U--M-Z	200	updated ('OK')	application/javascript	etag:%225644-5c41b8ec7bd29-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_40f61f84d3422dc51d5d8b57ff34dd1f.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_40f61f84d3422dc51d5d8b57ff34dd1f.js	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:30	26729/26729	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:19%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4-2/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4-2/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:30	1468/1468	U--M-Z	200	updated ('OK')	text/css	etag:%225bc-5c418dbd40c54-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_2929adb0d51bfce44db33cbade76b2c7.css?ver=1622986184	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_2929adb0d51bfce44db33cbade76b2c7e480.css	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:31	201262/201262	U-----	200	untouched ('')	image/png	date:Sun,%2006%20Jun%202021%2016:37:09%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:32	26578/26578	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:21%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4-1/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4-1/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:34	33995/33995	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:23%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
14:58:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Jun%202021%2012:58:25%20GMT	http://blackboxjumper.maweb.eu/?p=620	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index2c3d.html	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:36	85738/85738	U-----	200	untouched ('')	image/jpeg	date:Sun,%2006%20Jun%202021%2016:37:15%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:37	22040/22040	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:25%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/620	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/620.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:37	2812/2812	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:26%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-5%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed8af4.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:37	106192/106192	U-----	200	untouched ('')	image/jpeg	etag:%2219ed0-5c0ba27e98c61%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:37	2917/2917	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2008%20Jun%202021%2012:58:27%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-5%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed0e7b	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:38	85738/85738	U-----	200	untouched ('')	image/jpeg	etag:%2214eea-5ba97daafba83%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:38	110558/110558	U-----	200	untouched ('')	image/jpeg	etag:%221afde-5c0ba25c22ce9%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
14:58:38	34554/34554	U-----	200	untouched ('')	image/jpeg	etag:%2286fa-5ba97dabef8d5%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-5/)
